id,stock_id,รับเข้า,วันที่รับเข้า/จ่ายออก,หมวด,ประเภท,ประเภทย่อย,รหัสสินค้า,ชื่อสินค้า,รูปสินค้า,หน่วย,lot สินค้า,ราคาสินค้า,รับเข้าจากบริษัท,เลขที่บิลรับเข้า,แผนกที่เบิกจ่าย,เลขที่ใบเบิก,จำนวนโควต้าเบิก,จำนวนยกมา,มูลค่ายกมา,ราคารับเข้า/จ่ายออก,จำนวนรับเข้า/จ่ายออก,มูลค่ารับเข้า/จ่ายออก,จำนวนคงเหลือ,มูลค่าคงเหลือ,สถานะคงคลัง
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000080,เชือก ชนิดปอแก้ว,,ม้วน,,50,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,27.00,"1,350.00",0.00,0.00,0.00,27.00,"1,350.00",
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000081,ด้ามมีดโกน ชนิดพลาสติก แบบปลี่ยนใบมีดได้,,อัน,,50,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000082,ด้ามมีดโกน ชนิดพลาสติก แบบใช้แล้วทิ้ง,,อัน,,35,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,118.00,"4,130.00",0.00,0.00,0.00,118.00,"4,130.00",
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000083,ตะกร้า ชนิดพลาสติก แบบทรงกลม,,ใบ,,250,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000084,ตะไคร้,,กิโลกรัม,,50,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000085,เตา Hotplate แบบใช้ไฟฟ้า ขนาด 9 นิ้ว,,ตัว,,"4,000.00",คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000086,ถังขยะ ชนิดพลาสติก แบบเท้าเหยียบ ขนาด 42 ลิตร,,ใบ,,890,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000087,ถุงขยะ ชนิดพลาสติก ขนาด 24*28 นิ้ว สีเขียว,,กิโลกรัม,,65,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,145.00,"9,425.00",0.00,0.00,0.00,145.00,"9,425.00",
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000088,ถุงขยะ ชนิดพลาสติก ขนาด 36*45 นิ้ว สีเขียว,,กิโลกรัม,,65,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,250.00,"16,250.00",0.00,0.00,0.00,250.00,"16,250.00",
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000089,ถุงขยะ ชนิดพลาสติก ขนาด 24*28 นิ้ว สีดำ,,กิโลกรัม,,50,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,526.00,"26,300.00",0.00,0.00,0.00,526.00,"26,300.00",
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000090,ถุงขยะ ชนิดพลาสติก ขนาด 36*45 นิ้ว สีดำ,,กิโลกรัม,,50,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,15.00,750.00,0.00,0.00,0.00,15.00,750.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000091,ถุงขยะ ชนิดพลาสติก ขนาด 18*22 นิ้ว สีแดง,,กิโลกรัม,,60,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000092,ถุงขยะ ชนิดพลาสติก ขนาด 24*28 นิ้ว สีแดง,,กิโลกรัม,,70,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,118.00,"8,260.00",0.00,0.00,0.00,118.00,"8,260.00",
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000093,ถุงขยะ ชนิดพลาสติก ขนาด 36*45 นิ้ว สีแดง,,กิโลกรัม,,70,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,80.00,"5,600.00",0.00,0.00,0.00,80.00,"5,600.00",
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000094,ถุงขยะ ชนิดพลาสติก ขนาด 24*28 นิ้ว สีเหลือง,,กิโลกรัม,,70,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,184.00,"12,880.00",0.00,0.00,0.00,184.00,"12,880.00",
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000095,ถุงขยะ ชนิดพลาสติก ขนาด 36*45 นิ้ว สีเหลือง,,กิโลกรัม,,60,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,105.00,"6,300.00",0.00,0.00,0.00,105.00,"6,300.00",
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000096,ถุงขยะ ชนิดพลาสติก ขนาด 16*18 นิ้ว สีแดง,,กิโลกรัม,,60,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000097,ถุงขยะ ชนิดพลาสติก ขนาด 28*40 นิ้ว สีแดง,,กิโลกรัม,,60,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000098,ถุง ชนิดพลาสติก ขนาด 16*26 นิ้ว สีใส,,แพค,,45,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,75.00,"3,375.00",0.00,0.00,0.00,75.00,"3,375.00",
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000099,ถุง ชนิดพลาสติก ขนาด 4.5*7 นิ้ว สีใส,,แพค,,45,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,146.00,"6,570.00",0.00,0.00,0.00,146.00,"6,570.00",
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000100,ถุง ชนิดพลาสติก ขนาด 6*9 นิ้ว สีใส,,แพค,,45,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,72.00,"3,240.00",0.00,0.00,0.00,72.00,"3,240.00",
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000101,ถุง ชนิดพลาสติก ขนาด 8*12 นิ้ว สีใส,,แพค,,45,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,230.00,"10,350.00",0.00,0.00,0.00,230.00,"10,350.00",
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000102,ถุงมือ ชนิด PVC,,คู่,,45,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000103,ถุงมือ ชนิดยาง แบบรัดข้อ เบอร์ L,,คู่,,120,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,4.00,480.00,0.00,0.00,0.00,4.00,480.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000104,ถุงมือ ชนิดยาง แบบรัดข้อ เบอร์ M,,คู่,,120,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000105,ถุงมือ ชนิดยาง แบบรัดข้อ เบอร์ L สีเขียว,,คู่,,120,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000106,ถุงมือ ชนิดยาง เบอร์ L สีส้ม,,คู่,,45,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,4.00,180.00,0.00,0.00,0.00,4.00,180.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000107,ถุงมือ ชนิดยาง เบอร์ M สีส้ม,,คู่,,45,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,9.00,405.00,0.00,0.00,0.00,9.00,405.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000108,ถุงมือ ชนิดยาง แบบอเนกประสงค์ เบอร์ L,,คู่,,45,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
,INP230671006001,รับเข้า,1/10/2567,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,P230-000109,ถุงมือ ชนิดยาง แบบอเนกประสงค์ เบอร์ M,,คู่,,45,คลัง วัสดุใช้ไป ยกยอดมา,P230-2567,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
