id,หน่วยงาน,เลขที่บันทึกข้อความ,วันที่ขออนุมัติ,ชื่อสินค้า,รหัส/ลำดับสินค้า,หมวด,ประเภท,ประเภทย่อย,จำนวนที่ขออนุมัติ,หน่วยนับ,ราคาต่อหน่วย,มูลค่าที่ขออนุมัติ,กรณีเกิน/นอกแผน (over supply),ผู้ขอความเห็นชอบ,ผู้เห็นชอบ
A230671107003,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,7/11/2567,ถ่าน ชนิดอัลคาไลน์ ขนาด AAA,P230-000351,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,120,ก้อน,24,"2,880.00",จำนวน วงเงิน,,
A230671107003,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,7/11/2567,ถ่าน ชนิดอัลคาไลน์ ขนาด AA,P230-000349,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,120,ก้อน,24,"2,880.00",จำนวน วงเงิน,,
A230671107003,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,7/11/2567,ถ่าน ชนิดอัลคาไลน์ ขนาด 9V,P230-000347,วัสดุใช้ไป,วัสดุไฟฟ้า,วัสดุไฟฟ้า,12,ก้อน,90,"1,080.00",จำนวน วงเงิน,,
A230671108001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,8/11/2567,หมึก Printer Laser 79A,P230-000046,วัสดุใช้ไป,วัสดุคอมพิวเตอร์,วัสดุคอมพิวเตอร์,1,กล่อง,650,650,จำนวน วงเงิน,,
A230671115001,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,15/11/2567,น้ำดื่ม ชนิดบรรจุแกลลอน ขนาด 18 ลิตร,P230-000341,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,535,ถัง,9,"4,815.00",จำนวน วงเงิน,,
A230671115002,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,15/11/2567,น้ำดื่ม ชนิดบรรจุขวด ขนาด 600 ซีซี,P230-000342,วัสดุใช้ไป,วัสดุสำนักงาน,วัสดุสำนักงาน,50,โหล,28,"1,400.00",จำนวน วงเงิน,,
A230671115003,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,15/11/2567,น้ำมันเชื้อเพลิง ชนิดดีเซล,P230-000338,วัสดุใช้ไป,วัสดุเชื้อเพลิง,วัสดุเชื้อเพลิง,"1,135.00",ลิตร,33.37,"37,875.20",จำนวน วงเงิน,,
A230671115003,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,15/11/2567,น้ำมันเชื้อเพลิง ชนิดเบนซินแก๊สโซฮอลล์ 95,P230-000334,วัสดุใช้ไป,วัสดุเชื้อเพลิง,วัสดุเชื้อเพลิง,179,ลิตร,35.98,"6,440.60",จำนวน วงเงิน,,
A230671115003,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,15/11/2567,น้ำมันเครื่อง ชนิด 4T,P230-000336,วัสดุใช้ไป,วัสดุเชื้อเพลิง,วัสดุเชื้อเพลิง,1,กระป๋อง,180,180,จำนวน วงเงิน ราคา,,
A230671115004,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,15/11/2567,กรวยจราจร ชนิดพับเก็บได้ พลาสติก ขนาด 42 ซม.,P230-001021,วัสดุใช้ไป,วัสดุอื่นๆ,วัสดุอื่นๆ,10,กรวย,400,"4,000.00",จำนวน วงเงิน ราคา,,
A230671115005,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,15/11/2567,น้ำยาฆ่าหญ้า แบบแกลลอน,P230-000743,วัสดุใช้ไป,วัสดุการเกษตร,วัสดุการเกษตร,2,แกลลอน,200,400,จำนวน วงเงิน ราคา,,
A230671115006,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,15/11/2567,เข่ง ไม้ไผ่,P230-000006,วัสดุใช้ไป,วัสดุการเกษตร,วัสดุการเกษตร,4,ใบ,150,600,จำนวน วงเงิน ราคา,,
A230671115007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,15/11/2567,"กรวยกระดาษ สำหรับดื่มน้ำ ขนาดบรรจุ 5,000 ใบ",P230-000061,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,4,ลัง,890,"3,560.00",จำนวน วงเงิน ราคา,,
A230671115007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,15/11/2567,ก้อนดับกลิ่น,P230-000069,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,120,ก้อน,35,"4,200.00",จำนวน วงเงิน,,
A230671115007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,15/11/2567,แก้วน้ำ ชนิดพลาสติก ขนาด 6 ออนซ์,P230-000073,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,500,ใบ,0.4,200,จำนวน วงเงิน,,
A230671115007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,15/11/2567,ถุงหิ้ว ชนิดพลาสติก ขนาด 12*20 นิ้ว สีขาว,P230-000960,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,100,แพค,42,"4,200.00",จำนวน วงเงิน,,
A230671115007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,15/11/2567,ถุงหิ้ว ชนิดพลาสติก ขนาด 8*16 นิ้ว สีขาว,P230-000113,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,100,แพค,42,"4,200.00",จำนวน วงเงิน,,
A230671115007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,15/11/2567,ถุงหิ้ว ชนิดพลาสติก ขนาด 12*26 นิ้ว สีขาว,P230-000114,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,100,แพค,42,"4,200.00",จำนวน วงเงิน,,
A230671115007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,15/11/2567,ถุงขยะ ชนิดพลาสติก ขนาด 24*28 นิ้ว สีดำ,P230-000089,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,200,กิโลกรัม,39,"7,800.00",จำนวน วงเงิน ราคา,,
A230671115007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,15/11/2567,ถุงขยะ ชนิดพลาสติก ขนาด 36*45 นิ้ว สีเหลือง,P230-000095,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,200,กิโลกรัม,57,"11,400.00",จำนวน วงเงิน,,
A230671115007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,15/11/2567,ผงซักฟอก ขนาด 800 กรัม,P230-000135,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,60,ถุง,59,"3,540.00",จำนวน วงเงิน ราคา,,
A230671115007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,15/11/2567,เชือก ชนิดปอแก้ว,P230-000080,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,48,ม้วน,48,"2,304.00",จำนวน วงเงิน,,
A230671115007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,15/11/2567,ฟอยล์ ขนาด 18 นิ้ว,P230-000144,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,12,อัน,85,"1,020.00",จำนวน วงเงิน,,
A230671115007,กลุ่มงานบริหารทั่วไป,พล 0733.301/ พิเศษ,15/11/2567,ไม้ถูพื้น ขนาด 10 นิ้ว,P230-000154,วัสดุใช้ไป,วัสดุงานบ้านงานครัว,วัสดุงานบ้านงานครัว,12,อัน,125,"1,500.00",จำนวน วงเงิน,,
